"AGEGE24","PCT_BLACK","PCT_HISPANIC","PCT_GRAD_PROF","PCT_BORN_US","MEDIAN_HH_INC","UNEMP_RATE","SD_EARN_WNE_P10","COUNT_WNE_INDEP0_P10","PCT75_EARN_WNE_P6","COUNT_WNE_INDEP0_INC1_P6","COUNT_WNE_MALE0_P6","PCT10_EARN_WNE_P8","COUNT_NWNE_P9","GT_25K_P9","Aggrcluster_labels"
0.180000007,5.510000229,4.940000057,8.829999924,94.75,66043.01,2.319999933,34300,2393,48700,288,1588,13900,274,0.789295375,3
0.579999983,6.96999979,3.660000086,6.730000019,95.58999634,55118.47,3.130000114,33500,1698,39100,675,37413,6200,606,0.653493702,2
0.629999995,0.680000007,3.900000095,4.46999979,96.80999756,34199.84,9.229999542,18400,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,19,0.338461548,1
0.379999995,1.970000029,4.980000019,7.889999866,95.91000366,57605.1,2.380000114,110200,365,82200,34,495,28800,31,0.92756182,2
0.119999997,1.360000014,3.700000048,7.860000134,96.12000275,59199.51,2.119999886,33500,635,50700,50,330,14800,31,0.829015553,3
0.059999999,2.480000019,4.369999886,8.229999542,95.41000366,60976.73,2.25999999,39900,4371,49700,498,2405,13600,323,0.799281657,2
0.25,0.769999981,4.300000191,4.369999886,96.72000122,46523.75,2.190000057,26500,991,44000,274,692,9400,125,0.664335668,1
0.310000002,4.059999943,3.599999905,6.429999828,96.27999878,55329.64,2.690000057,23000,362,42900,71,344,8400,51,0.71572578,1
0.479999989,6.909999847,5.159999847,8.380000114,94.58999634,62625.82,2.529999971,24200,173,55800,12,2870.90384615385,11800,38,0.749311268,3
0.300000012,1.940000057,3.339999914,7.190000057,95.73999786,53931.71,2.359999895,26000,2558,43200,497,1867,9800,316,0.69544363,1
0.109999999,3.430000067,5.510000229,8.470000267,94.33999634,60804.76,2.940000057,38100,237,47100,56,137,8100,36,0.632352948,3
0.059999999,2.480000019,4.369999886,8.229999542,95.41000366,60976.73,2.25999999,39900,4371,49700,498,2405,13600,323,0.799281657,2
0.090000004,1.730000019,4.739999771,5.760000229,95.98000336,51810.1,2.349999905,25500,1021,42200,166,624,11000,82,0.734458268,1
0.400000006,1.070000052,12.60999966,4.880000114,95.66999817,45958.03,3.109999895,24700,294,38700,93,453,5100,156,0.50408721,1
0.050000001,3.269999981,7.449999809,6.670000076,94.22000122,57118.86,2.829999924,26700,1005.53873317149,38100,19,80,7500,25,0.605633795,1
0.529999971,8.029999733,17.48999977,6.519999981,82.66999817,70764.57,3.950000048,25200,59,31100,15,2870.90384615385,2500,81,0.372972965,3
0.720000029,2.210000038,17.64999962,5.619999886,85.23999786,61038.23,3.660000086,18800,70,35200,23,343,4300,121,0.493710697,3
0.560000002,9.68999958,20.38999939,5.71999979,81.86000061,65621.76,4.190000057,33500,1349,41900,552,2855,5100,1197,0.59920001,3
0.439999998,8.180000305,15.71000004,7.150000095,85.29000092,68166.7,3.720000029,20300,356,37900,70,1168,6200,83,0.599250913,3
0.660000026,8.229999542,20.77000046,5.579999924,81.06999969,64463.89,4.119999886,20300,222,31600,68,635,4100,224,0.527118623,3
0.280000001,7.829999924,17.04999924,7.389999866,83.44000244,70070.97,3.829999924,33500,2799,51000,611,2500,10000,512,0.752222538,3
0.280000001,3.400000095,13.35000038,7.670000076,87.51999664,68050.29,3.589999914,53900,1439,53900,217,1349,12800,243,0.768052518,2
0.540000021,0.930000007,15.53999996,4.909999847,91.43000031,64904.7,4.230000019,31100,103,45000,32,275,2700,103,0.632352948,3
0.319999993,4.230000019,11.68000031,11.03999996,87.69000244,71252.07,3.380000114,40300,77,39700,10,62,7800,44,0.704280138,3
0.560000002,2.400000095,16.29000092,6.420000076,85.77999878,62429.72,3.609999895,28700,455,41500,163,1204,5100,333,0.624119699,3
0.639999986,1.590000033,11.60000038,5.300000191,91.30999756,59285.8,3.589999914,27700,163,39600,76,524,4400,183,0.537987709,1
0.01,1.440000057,1.99000001,12.81000042,93.72000122,75754.73,2.609999895,30200,1005.53873317149,45000,33,303,13700,18,0.785326064,3
0.159999996,0.870000005,2.380000114,9.640000343,93.61000061,83077.38,2.380000114,20900,1005.53873317149,42605.7426151622,18,2870.90384615385,7870.1794231206,19,0.478260875,3
0.090000004,8.06000042,9.479999542,15.47000027,85.30000305,79834.73,3.180000067,116600,614,91600,78,335,15100,58,0.844936728,2
0.370000005,0.330000013,0.899999976,7.329999924,96.48999786,57680,2.779999971,14000,90,28600,19,2870.90384615385,4000,33,0.314960629,1
0.409999996,0.639999986,1.210000038,8.170000076,95.90000153,64822.83,2.279999971,18100,131,29100,49,224,2700,49,0.325842708,1
0.209999993,3.269999981,3.730000019,11.22999954,91.87999725,72941.72,2.920000076,39400,795,48200,85,418,8800,124,0.726180255,2
0.75999999,7.090000153,6.690000057,11.55000019,90.66000366,70610.06,2.99000001,48300,3653,58100,246.163120567376,2407,7870.1794231206,2,0.602409554380489,2
0.310000002,0.409999996,0.889999986,9.270000458,96.65000153,56507.75,3.720000029,14400,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,5,0.602409554380489,1
0.370000005,1.100000024,2.670000076,8.630000114,93.08999634,71853.81,2.549999952,20800,94,31200,28,2870.90384615385,4400,23,0.448979586,3
0.170000002,3.089999914,3,11.59000015,92.87000275,73541.41,2.75999999,34200,390,40600,49,200,9300,27,0.673469365,3
0.349999994,0.349999994,0.75,9.369999886,96.58999634,53673.34,2.650000095,14100,43,42605.7426151622,15,2870.90384615385,7870.1794231206,7,0.602409554380489,1
0.379999995,2.609999895,3.339999914,10.02000046,92.65000153,71986.54,2.670000076,33100,959,55500,111,1126,12400,160,0.767134607,2
0.600000024,0.720000029,2.349999905,8.029999733,94.62999725,61558.45,2.730000019,16900,1005.53873317149,42605.7426151622,12,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.059999999,1.590000033,2.25999999,12.06000042,93.5,77484.55,2.50999999,48300,3653,58100,357,2407,14200,249,0.812704444,2
0.039999999,1.370000005,2.049999952,12.09000015,93.97000122,75913.18,2.849999905,29000,1482,45400,160,1096,12400,109,0.765834928,3
0.059999999,1.590000033,2.25999999,12.06000042,93.5,77484.55,2.50999999,48300,3653,58100,357,2407,14200,249,0.812704444,2
0.029999999,1.289999962,1.919999957,11.10000038,94.12000275,74160.31,2.549999952,27600,1568,45200,194,758,10400,107,0.729138196,3
0.289999992,0.839999974,1.460000038,8.739999771,95.30000305,66530.25,2.569999933,26400,810,46200,136,787,11100,131,0.701688528,3
0.379999995,0.319999993,0.899999976,7.119999886,95.93000031,55741.29,2.960000038,23500,439,41900,111,245,7500,108,0.623076916,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,46600,246.163120567376,260,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,46300,246.163120567376,210,7870.1794231206,6,0.602409554380489,3
0.400000006,1.070000052,2.220000029,9,93.72000122,69049.38,2.380000114,26200,533,46200,105,382,7200,155,0.65925926,3
0.460000008,1.070000052,2.799999952,9.380000114,93.33999634,70285.56,2.720000029,25800,455,43800,88,303,8100,97,0.667826116,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,44000,246.163120567376,368,7870.1794231206,251.583178726036,0.602409554380489,3
0.25,1.399999976,3.349999905,10.22000027,92.12000275,78345.46,2.470000029,30200,394,59100,43,437,15500,41,0.769961953,2
0.01,2.130000114,3.210000038,12.89999962,91.44999695,81185.61,2.420000076,39700,1005.53873317149,64300,42,334,21100,40,0.858231723,2
0.790000021,1.389999986,3.829999924,10.36999989,90.79000092,76384.74,2.599999905,24300,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,9500,6,0.842105269,3
0.810000002,0.600000024,1.279999971,8.06000042,95.55000305,59743.94,2.609999895,26800,44,48200,15,364,8000,114,0.609615386,3
0.699999988,20.37999916,25.38999939,9.130000114,65.33000183,68270.04,4.480000019,20300,69,46200,40,692,5000,82,0.595015585,3
0.389999986,20.31999969,12.31999969,5.130000114,85.51999664,58046.94,4.900000095,24700,1154,33800,483,1372,5100,361,0.553643167,1
0.550000012,19.37999916,29.47999954,6.369999886,68.36000061,65104.59,4.96999979,19200,154,36800,68,637,5600,115,0.592510998,3
0.270000011,8.930000305,22.62000084,9.829999924,66.41000366,74212.82,3.650000095,29700,1702,42600,742,1576,6500,363,0.642331958,3
0.270000011,15.84000015,22.80999947,8.550000191,71.09999847,71167.56,4.210000038,30100,1176,43700,343,1664,7800,306,0.697943449,3
0.209999993,13.48999977,13.34000015,9.739999771,74.11000061,51105.81,3.819999933,64200,208,38000,54,2870.90384615385,2300,291,0.450581402,1
0.330000013,37.77000046,18.97999954,7.96999979,73.36000061,62332.64,5.590000153,27800,532,45900,194,521,7000,92,0.729903519,3
0.280000001,10.89999962,7.610000134,10.22000027,87,82205.79,3.269999981,33800,1833,41100,545,1716,4800,382,0.612395465,3
0.370000005,21.70999908,5.789999962,7.389999866,90.63999939,75967.2,3.069999933,26500,608,41500,208,1058,6700,204,0.650663972,3
0.340000004,16.69000053,12.90999985,10.94999981,77.94999695,80563.66,3.720000029,31600,363,49300,65,350,8500,75,0.784067094,2
0.379999995,22.78000069,11.48999977,5.840000153,89.66000366,63104.79,4.539999962,26400,1772,39900,725,2279,4700,640,0.6080724,3
0.340000004,8.989999771,7.829999924,10.90999985,85.98000336,87083.61,3.039999962,34800,434,53000,70,486,8600,63,0.720081151,2
0.649999976,13.18999958,21.45000076,10.06999969,68.76999664,73440.15,3.910000086,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,18,0.602409554380489,3
0.560000002,18.38999939,21.12000084,9.760000229,71.66999817,71300.29,4.489999771,33200,647,37900,235,1270,5800,778,0.7641114,3
0.469999999,35.06000137,14.81999969,6.71999979,82.25,55331.4,5.420000076,21100,1825,36400,934,3810,4200,667,0.668021679,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18600,84,34600,44,590,3300,63,0.575163424,1
0.239999995,4.829999924,9.06000042,13.23999977,83.01000214,98890.71,2.700000048,30400,861,46900,214,649,7100,181,0.683720946,2
0.360000014,17.48999977,19.12999916,3.670000076,87.83000183,55251.32,5.710000038,23600,444,38400,207,751,5100,155,0.604060888,1
0.560000002,7.190000057,6.090000153,8.010000229,92.48999786,64129.28,3.279999971,37700,67,69000,11,2870.90384615385,10900,38,0.744680822,2
0.029999999,7.670000076,9.18999958,14.75,83.98999786,89519.38,2.950000048,43100,1005.53873317149,49600,42,223,10100,33,0.829545438,2
0.349999994,18.15999985,18.20000076,8.770000458,76.25,72591.17,4.239999771,22700,1456,42200,19,113,7870.1794231206,18,0.705128193,3
0.400000006,57.54999924,18.92000008,5.699999809,73.98000336,49319.42,7.389999866,25100,1397,36000,969,2003,6100,462,0.589517653,1
0.550000012,30.36000061,23.84000015,6.929999828,68.05999756,63468.34,5.079999924,15100,169,23400,24,2870.90384615385,2800,21,0.433333337,1
0.209999993,13.68000031,12.64999962,10.88000011,80.33000183,80740.5,3.599999905,44900,1559,55700,242,1095,10400,203,0.766966939,2
0.360000014,13.86999989,18.5,9.5,72.23000336,74826.3,3.880000114,35200,324,63900,74,459,7800,72,0.728971958,2
0.209999993,13.68000031,12.64999962,10.88000011,80.33000183,80740.5,3.599999905,44900,1559,55700,242,1095,10400,203,0.766966939,2
0.850000024,28.64999962,21.87000084,6.840000153,71.80000305,64634.52,5.110000134,29139.2573970219,1005.53873317149,45600,246.163120567376,2870.90384615385,7870.1794231206,15,0.602409554380489,3
0.310000002,6.699999809,6.75,8.409999847,89.34999847,78770.86,3.069999933,26100,465,48000,67,668,10000,69,0.760806918,3
0.140000001,11.65999985,7.730000019,8.25,89.58999634,76692.58,3.700000048,41900,2485,52300,307,1753,13400,201,0.808518946,2
0.319999993,11.98999977,4.400000095,5.920000076,94.58000183,71527.13,4.239999771,29800,882,42600,244,878,4400,247,0.631533861,3
0.430000007,31.95999908,19.31999969,5.260000229,85.01999664,57981.37,4.960000038,17200,52,30000,26,2870.90384615385,7870.1794231206,18,0.27692309,1
0.649999976,28.65999985,15.39999962,5.179999828,86.65000153,58173.16,4.960000038,20500,45,31000,42,1641,4900,32,0.56410259,1
0.730000019,14.22000027,15.94999981,10.57999992,74.40000153,79460.63,3.630000114,25300,139,48100,34,621,7200,90,0.676795602,3
0.699999988,10.40999985,16.43000031,11.57999992,70.05000305,81607.75,3.210000038,34000,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,3,0.915254235,3
0.379999995,19.40999985,37.49000168,7.849999905,57.79999924,52446.96,5.739999771,27400,1498,35300,997,1904,5800,553,0.540517628,1
0.370000005,21.44000053,29.25,7.829999924,65.04000092,58259.31,5.300000191,30200,1056,50700,358,1157,9600,274,0.732592165,3
0.239999995,19.32999992,16.04999924,9.56000042,75.37000275,76062.13,4.039999962,28800,2055,51200,430,2405,11000,280,0.772375226,3
0.660000026,16.14999962,6.21999979,6.670000076,91.63999939,63714.41,3.650000095,17700,142,32100,60,621,1700,165,0.461373389,1
0.349999994,26.44000053,22.20999908,8.210000038,70.37000275,65207.54,4.960000038,22700,1456,42200,771,113,5900,485,0.650023341,3
0.449999988,10.71000004,5.110000134,8.829999924,91.38999939,76379.95,3.220000029,22700,83,33800,13,2870.90384615385,4800,27,0.463917524,3
0.419999987,29.10000038,11.68000031,9.600000381,83.69999695,68867.33,4.360000134,27200,861,39100,346,1131,5600,271,0.642479241,3
0.289999992,10.60000038,19.04000092,10.93000031,71.11000061,79900.78,3.829999924,30700,1666,42300,651,1572,5900,419,0.668195069,3
0.07,6.949999809,6.789999962,11.27999973,86.97000122,87615.47,2.960000038,39800,1520,55100,171,915,11800,163,0.805298805,2
0.170000002,12.84000015,15.06000042,10.46000004,76.48999786,79914.29,3.630000114,33600,2682,51500,495,2596,11400,280,0.781124473,2
0.74000001,18.36000061,14.31999969,10.92000008,74.55000305,81958.77,3.549999952,29139.2573970219,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,13,0.890804589,3
0.74000001,18.36000061,14.31999969,10.92000008,74.55000305,81958.77,3.549999952,65300,41,72400,246.163120567376,176,20600,13,0.890804589,2
0.5,22.29999924,29.94000053,6.360000134,67.12000275,57804.83,5.289999962,22400,168,39000,72,387,5300,108,0.68909514,1
0.720000029,10.89999962,52.29000092,7.46999979,50.00999832,52066.06,5.539999962,15300,35,18400,18,2870.90384615385,3500,61,0.255681813,1
0.180000007,15.56000042,17.21999931,10.22000027,73.81999969,75892.84,4.019999981,38600,1044,72400,234,313,15900,128,0.856702626,2
0.300000012,2.970000029,4.940000057,6.159999847,92.29000092,69829.89,2.950000048,29300,1134,41400,365,1329,5400,222,0.601933897,3
0.300000012,10.26000023,4.349999905,6.340000153,94.04000092,69450.11,3.529999971,19200,130,26000,30,2870.90384615385,3200,43,0.385869563,3
0.610000014,12.81999969,24.48999977,9.659999847,66.73000336,72219.12,4.059999943,18600,69,35600,24,2870.90384615385,5400,66,0.375,3
0.389999986,22.21999931,43.31999969,4.590000153,60.95000076,54020.46,5.940000057,24600,1087,34300,724,1429,5300,446,0.529678047,1
0.449999988,17.75,8.159999847,5.710000038,91.54000092,65852.22,4.269999981,25100,286,38500,89,200,4800,92,0.645631075,3
0.850000024,13.40999985,10.63000011,17.15999985,86.73000336,73560.7,5.46999979,33700,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,3,0.602409554380489,3
0.079999998,13.27999973,11,15.68000031,83.75,81428.25,3.529999971,131400,286,94000,67,150,15500,36,0.853658557,2
0.039999999,31.06999969,8.789999962,14.23999977,73.16999817,64216.84,4.349999905,38100,1005.53873317149,42605.7426151622,33,2870.90384615385,7870.1794231206,34,0.431818187,3
0.100000001,7.489999771,10.51000023,11.14000034,81.69999695,88597.61,3.039999962,33100,1205,56400,153,998,13600,105,0.811993539,2
0.670000017,11.51000023,33.38999939,7.289999962,67.66999817,67760.89,4.630000114,14700,42,23700,22,2870.90384615385,6400,51,0.226027399,3
0.090000004,10.31999969,6.46999979,12.11999989,86.80000305,85423.56,3.099999905,34000,1347,54100,154,908,13700,119,0.802442551,2
0.430000007,9.609999657,17.67000008,8.979999542,77.02999878,80841.05,3.680000067,45800,53,42605.7426151622,18,2870.90384615385,7870.1794231206,28,0.387096763,2
0.129999995,13.32999992,11.61999989,11.73999977,79.66999817,82669.68,3.529999971,55600,9067,62300,1267,5736,13800,1052,0.826267958,2
0.129999995,13.32999992,11.61999989,11.73999977,79.66999817,82669.68,3.529999971,55600,9067,62300,1267,5736,13800,1052,0.826267958,2
0.129999995,13.32999992,11.61999989,11.73999977,79.66999817,82669.68,3.529999971,55600,9067,62300,1267,5736,13800,1052,0.826267958,2
0.150000006,22.03000069,22.97999954,8.710000038,69.97000122,63508.52,4.929999828,35600,568,48600,166,455,9100,116,0.746227682,3
0.479999989,21.17000008,6.199999809,4.980000019,93.54000092,60539.33,4.550000191,25200,154,40400,64,296,2500,58,0.524793386,3
0.119999997,13.98999977,12.09000015,10.97999954,80.38999939,79591.86,3.579999924,46100,1547,62800,183,900,15900,149,0.827388525,2
0.649999976,20.47999954,13.98999977,4.739999771,85.04000092,56330.51,4.960000038,13600,1005.53873317149,42605.7426151622,246.163120567376,2870.90384615385,7870.1794231206,18,0.326923072,1
0.219999999,18.29999924,13.85999966,11.10000038,78.70999908,82332.62,3.930000067,32100,227,50300,42,2870.90384615385,10800,26,0.748987854,2
0.379999995,12.10000038,9.609999657,14.39000034,81.58999634,94911.18,2.700000048,34500,501,46200,140,555,7400,106,0.681818187,2
0.029999999,8.489999771,11.19999981,12.18999958,80.38999939,83951.71,3.140000105,65500,1005.53873317149,83400,59,166,27300,35,0.920833349,2
0.180000007,9.68999958,7.300000191,7.440000057,89.79000092,73199.66,3.609999895,36500,1810,50200,233,1345,10800,169,0.77356559,3
0.330000013,15.61999989,27.67000008,8.270000458,65.91999817,66464.77,4.670000076,37500,81,61200,27,2870.90384615385,10300,22,0.736486495,2
0.899999976,17.70999908,10.42000008,8.649999619,86.02999878,68740.81,3.809999943,48400,35,68000,246.163120567376,743,7400,67,0.760355055,2
0.039999999,9.149999619,8.970000267,11.30000019,84.88999939,86752.57,3.150000095,40900,1336,63100,130,899,17200,73,0.872944713,2
0.449999988,30.87999916,24.30999947,7.130000114,67.94999695,65419.97,4.71999979,26200,1264,40200,653,2003,5900,438,0.629792869,3
0.140000001,12.09000015,16.35000038,9.699999809,76.81999969,80256.1,3.660000086,34700,2236,49800,358,1629,10200,268,0.758732736,2
0.529999971,9.069999695,24.97999954,7.679999828,87.23000336,60070.35,3.440000057,27600,148,26700,76,867,2300,26,0.166666672,1
0.540000021,2.680000067,41.97999954,10.43000031,90.81999969,51943.04,4.090000153,26000,1715,36300,791,3125,4400,1184,0.592942953,1
0.529999971,0.209999993,4.260000229,3.960000038,99.27999878,30985.2,10.21000004,21700,97,25100,68,126,2400,104,0.385786802,1
0.50999999,2.630000114,44.88999939,9.489999771,90.59999847,51947.81,3.930000067,14500,26,26000,20,2870.90384615385,7870.1794231206,49,0.303278685,1
0.289999992,2.529999971,48.88000107,7.739999771,85.11000061,43867.23,4.860000134,31600,3403,39800,1268,3142,7200,802,0.639138639,1
